0.0201801748159 0.015
0.0407512590526 0.03
0.0617661459825 0.045
0.0832894227645 0.06
0.105401244875 0.075
0.128203021799 0.09
0.151826066682 0.105
0.176445343109 0.12
0.202302531242 0.135
0.229747510832 0.15
0.259320165489 0.165
0.291933974171 0.18
0.329378371401 0.195
0.376288867399 0.21
0.474554314136 0.225
2.0241116113 0.24
2.0412011341 0.255
2.05820496152 0.27
2.07512818605 0.285
2.09197549004 0.3
2.10875118799 0.315
2.12545926365 0.33
2.14210340245 0.345
2.15868702005 0.36
2.17521328755 0.375
2.19168515386 0.39
2.20810536549 0.405
2.22447648425 0.42
2.24080090303 0.435
2.25708085992 0.45
2.27331845095 0.465
2.28951564145 0.48
2.30567427643 0.495
2.32179608981 0.51
2.33788271293 0.525
2.35393568215 0.54
2.36995644584 0.555
2.38594637073 0.57
2.40190674765 0.585
2.41783879686 0.6
2.43374367287 0.615
2.4496224689 0.63
2.4654762209 0.645
2.48130591136 0.66
2.49711247272 0.675
2.51289679058 0.69
