0.0483816712848 0.0354854038119
0.0976207239865 0.0697711980865
0.147884073095 0.102536968891
0.199372820999 0.133341332855
0.25232041686 0.16156458732
0.306973296302 0.186324691696
0.363526423425 0.206368239601
0.421961562968 0.219981999792
0.481743175312 0.225096569722
0.541517708567 0.219899919443
0.599351745572 0.203924182725
0.653715035589 0.178534564796
0.704194795242 0.146103193172
0.751287647655 0.108924392068
0.795882075928 0.0687829301233
0.838944210673 0.027001923061
0.88141751475 -0.0153775347085
0.924225213655 -0.057419191603
0.968302738442 -0.0981275667689
1.01461381704 -0.136275751514
1.0640884557 -0.170220708855
1.11737772092 -0.197793416605
1.17436813123 -0.216557561475
1.2338062683 -0.22474950031
1.29375720927 -0.222323664992
1.35264662307 -0.210832932129
1.40973384048 -0.192365403636
1.46489435533 -0.168757828563
1.51828636559 -0.141384607332
1.57015154088 -0.111218341526
1.62073004935 -0.0789411904679
1.67023250084 -0.0450368058465
1.71883493672 -0.00985437803731
1.76668181151 0.0263488894039
1.8138910319 0.063379815806
1.86055892804 0.101090656018
1.90676451799 0.139366542126
1.95257297249 0.178116838852
1.99803836664 0.217269079338
2.04320584675 0.256764632761
2.08811333444 0.296555555709
2.13279287004 0.336602267165
2.17727167682 0.376871805869
2.22157300628 0.417336509112
2.26571681954 0.457972992111
2.30972033211 0.498761359101
2.35359845788 0.539684580862
2.39736417088 0.580728001352
2.4410288021 0.621878942776
2.48460228436 0.66312638686
2.52809335543 0.704460715666
